;propertyCode;Centro_comercial;Centro_comercial_distancia;cinema;distancia_cinema;Parque;Parque_distancia;Gimnasio ;Gimnasio _distancia;Supermercado;Supermercado_distancia;Teatro ;Teatro _distancia;farmacia_mas_cercana;distancia_farmacias;Escuelas;escuelas_distancia
86;105885329;Travessa outdoor;1052.580699918978;Filmax Gran Via;1477.1271508276957;;134.9371265800523;;598.1654901608243;Sorli Discau;103.6808795907024;Auditori la Torrassa;549.0197070466861;Farmàcia Riera Blanca;105.1758816949155;Institut Lluís Vives;17.22977120504048
87;105770457;Centre Comercial Encants Nous;1093.0185950546716;Comedia;1631.281779194033;;177.81348580098324;Centre Esportiu Municipal Estació del Nord;403.565103461762;Supermercat uma;61.4926730873497;Sala 2 Oriol Martorell;560.144370064523;Farmàcia Cercavins Carnicero, Sílvia i Olga;101.78568928708394;Escola Fort Pienc;277.1732460256859
88;105961095;Centre Comercial Encants Nous;682.0605067300874;Phenomena;535.7541551569416;;181.9040171623236;Centre Esportiu Claror;621.7155894410457;Molsa;22.9348261697428;Teatre Gaudi;732.9206523131153;Farmàcia Rubio Calvo, Alvaro;120.41900382147304;Escola Tabor;315.7087110082888
89;105590567;Centre Comercial Encants Nous;536.7717999565965;Phenomena;1024.6250198661169;;153.5076854757568;;347.14571222944875;El Graner;102.29900108949415;Teatre Nacional de Catalunya. Sala Tallers;1242.4179112984414;Farmàcia Augé i Ribas, Rita;102.24416286604662;Les Mans;34.55107024742765
90;105960961;Centre Comercial SOM Multiespai;944.2678073190182;CINESA Porta;927.0838240693664;;85.16022754794245;;672.0469618605222;Lidl;66.3177463672082;Sant Andreu Teatre;1634.4214359742305;Farmàcia Picas;72.69203638451602;Institut Barcelona-Congrés;171.4355708567024
91;103599160;El Corte Inglés;364.9970250062714;Cinema Maldà;478.3536607213018;;228.98657786170344;Holmes Place;314.7919198958237;Coaliment;47.06971879378439;Palau de la Música Catalana;71.71007323587872;Farmàcia Moragrega Estrany, L - Rojas Estrany, ME;60.40861669372337;La Salle Comtal;117.59568534240114
92;105288505;Galaxia;132.2384867032717;Glòries Multicines;1327.1879575620458;;217.6383257872181;Mugendo martial arts;332.38646903153364;BonÀrea;11.653885546286483;Casino l'Aliança del Poblenou;88.91971191250515;Farmàcia Prats Genis, M. - Centellas Prats, M.;105.24389583083163;Escola La Mar Bella;112.33945132090808
93;105834194;El Corte Inglés;476.1261028256117;Gran Sarria Multicines;1143.694268280735;;275.47069622437874;The Class BCN;388.5160446383709;Condis;87.59482136115544;;643.9023183672778;Farmàcia Encarnació Marin Sánchez;70.35771423725863;Magic Mirror Center;140.26804669259334
94;105838398;Centre Comercial Encants Nous;678.1376391376824;Phenomena;993.9791008086028;;20.858512013651435;Byoga;384.0694166559987;;79.701387754372;Teatre Gaudi;1295.2597599434455;Farmàcia Villanueva Villalba, M. Pilar;107.44467207526571;Escolàpies Sant Martí - Barcelona;169.1775375103609
95;105837873;Arenas de Barcelona;616.8156449152827;Zumzeig;516.7661360008012;;290.1166740558221;Fundació Cultural Hostafrancs;346.63620678854727;;28.742269178853945;Sala FlyHard;497.9906505655457;Farmàcia García López, Joan Carles;138.02856057434354;Institut Joan Coromines;35.960319935613704
96;105961385;El Corte Inglés (Can Dragó);1067.797590232455;CINESA Porta;1048.1258275869882;;143.45652966965565;;578.2254021074;Dia;310.3135236258201;Ateneu Popular de Nou Barris;1067.3480934001277;Farmàcia Bañeres Merinero, David-Josep;86.97445984465726;Institut Escola Art. Oriol Martorell;90.2347997109035
97;99973726;Gran Via 2;1089.518413023994;Filmax Gran Via;1184.8917553189845;;410.5529824245128;;413.9794131243007;Bon Area;569.9308266277864;Teatro de los sentidos;1156.8770153171745;Farmàcia Torrents Bergé, Javier;417.0913864794139;Escola especial Nostra Senyora de Montserrat;473.7910476891657
98;102420092;Galaxia;501.9914486126832;Glòries Multicines;1073.0103722215686;;371.28465414727145;Ve Pilates;137.2947070057678;;233.83227576666545;Sala Poblenou. Centre Moral i Cultural;330.6926327257809;Farmàcia Bertran Montañas, Helena;249.7713606531785;Barcelona Akademy of art;53.93566175616983
99;105875496;Muji;789.726760600411;Cinemes Girona;277.5896420355513;;249.24931967282163;Áccura Bruc;219.50254504767557;Suma;185.45366775658405;Microteatre Barcelona;494.1822486886783;Farmàcia Cortes Bosch de Basea, Magda;93.91563673504638;Saint Nicholas School;195.03283969510557
100;104125474;Maremagnum;920.516106913651;Cinema Maldà;1455.8018617608293;;306.9126225741612;Ashtanga Yoga Shala;504.5091931162562;Dia;156.29905696253016;La Seca Espai Brossa;605.3301439979024;Farmàcia Ariño Porta, Mercedes;124.96129648370588;CFA Barceloneta;138.6896941191107
101;98016761;El Corte Inglés;337.9178543829788;Gran Sarria Multicines;915.2125513146202;;181.39571218004485;Gimnàs Koryo;342.9241861914824;Condis;150.05402356033275;;987.9841733308556;Farmàcia Antiga;77.596616238771;Institut escola Tres Fonts de Les Corts;235.43182353347973
102;95890216;El Corte Inglés;159.72415439579817;Gran Sarria Multicines;1190.8107420701572;;169.62235344244786;The Class BCN;205.585234763828;Condis;240.2839357675784;;990.019238042145;Farmácia Fernandez i Galofré;41.67593614778352;Institut escola Tres Fonts de Les Corts;273.2013783084249
103;105406783;;803.07251696527;Cinemes Boliche;502.787938834921;;105.74242432088114;Fitness Park;53.0453699432509;Alimentació La Torra;87.38226286063012;Teatre Akademia;452.0925475196241;Farmàcia Gibert, M. Dolors - París, Sílvia;72.19401355073384;Escola Pia Sant Miquel;307.06792256158724
104;104981438;Alejandra;1125.194730317157;Gran Sarria Multicines;656.0903794591585;;210.27523678550403;;502.3801458086365;Ametller Origen;324.2434268846746;;811.3818396289148;Farmàcia Vergós;97.94978082915102;Santa Teresa - Ganduxer;124.214610781577
105;105961484;DISTAR centres del descans;1139.483543310883;Verdi Park Barcelona;1145.0410512237966;;128.74956828265076;Centre esportiu municipal Can Toda;238.1384239024437;Veritas;185.70644291780928;Golem's;941.3005964010664;Farmàcia Galvez Serrano, Concepció;69.07319207528924;Acis;60.803335786108775
106;94484036;El Corte Inglés;938.6602997992184;Gran Sarria Multicines;494.2333246706787;;169.3168080613577;Gimnàs a l'aire lliure;745.4153801306494;Caprabo;289.94004292375644;;366.53255771575897;Farmàcia Montserrat Estopiñà Cros;77.08367323334879;Escola Santa Dorotea. Salesianes Sarrià;225.78016593018975
107;105366761;UME Muntaner Unió Musical;322.1123283012785;Cinemes Boliche;765.1542119939554;;378.6788516206688;Nytta;269.6990321328395;;111.6854702502394;Teatre Akademia;256.0186384581974;Farmàcia Santaló;28.643273014195923;Escola Nausica;285.5331129581483
108;94285069;El Corte Inglés;1057.4610857581592;Cinema Maldà;1294.0694782958626;;187.031729961993;Centre Esportiu Municipal Estació del Nord;470.04613887143984;Sorli;82.94863152539773;Taller Masriera;697.0070141717919;Farmàcia Masagué Ramonell, Anna;53.88808886116015;Institut Fort Pius;128.58371716592455
109;104486802;Maremagnum;649.1562536318405;Cinema Maldà;756.3370847212153;;246.0150988614053;Ashtanga Yoga Shala;298.06903576455164;;130.8743395605547;Palau Dalmases;504.7977479266066;Farmàcia Vilaplana Comin, Joan;55.86657718951406;Escola Ángel Baixeiras;150.21239682165597
110;100789141;El Corte Inglés;244.9324644464552;Comedia;485.37418529846366;;481.20916682852027;Dir;17.227823195434798;Caprabo;120.98942646206687;Teatre Borràs;221.8958034759939;Farmàcia Bouffard Fita, Carina;92.36527249383482;Jesuïtes Casp - Sagrat Cor de Jesús;73.05687428693095
111;105106737;Centre Comercial Encants Nous;803.7484305977442;Phenomena;430.52161096018943;;334.56743465000443;Byoga;388.3253124294591;Pulgarcito;59.42987072139501;Teatre Gaudi;712.8610922004028;Farmàcia Balasch Terradellas, Martí;122.1407730836696;Escola Tabor;430.6058311469397
112;105915626;Vorwerk Thermomix Feelina;168.13140667467675;Arenas de Barcelona;780.3591726331863;;60.6948383670529;Ray Fitness BCN;400.6224107073082;Mercadona;105.2755107044598;La Villarroel;532.9134653367474;Farmàcia Vega Masana, M. Teresa;97.3970836693381;Institut Viladomat;157.18460517479218
113;105007179;;911.5829342747402;Cinemes Boliche;415.83722473505617;;179.0637605685982;Eurofitness Sant Miquel;157.9662796232134;Spar;11.92599528943397;Teatre Akademia;584.8703426107938;Farmàcia Esteban Boter, Margarita;81.23538292885947;Escola Pia Sant Miquel;169.87347830504677
114;105459942;Centre Comercial SOM Multiespai;2111.836037864126;CINESA Porta;2077.9516993309994;;326.81290359750096;Camino al Bienestar;635.4361718681362;Bonpreu;159.6162399830368;Ateneu Popular de Nou Barris;2456.1184674003525;La farmàcia del barri;119.70594901988902;La Salle Horta;143.80346743362773
115;105961630;Muji;335.5331752632511;Comedia;451.3269840443398;;309.4361169570487;Holmes Place;166.39783988338093;Express;85.32556423080906;Coliseum;339.0520234954926;Farmàcia León Alonso, Yolanda;66.7401942503709;Perez Iborra;66.17009628580354
116;100249882;Centre Comercial Diagonal Mar;523.8932646384228;Cinesa;566.0035640913993;;168.1160623997602;9a Poblenou;842.7128640459267;Mercadona;511.0380388951156;Casino l'Aliança del Poblenou;1465.0251677358349;Farmàcia Clanxet Wust, Pilar;315.04671750945647;Centre Educatiu Grèvol;452.183321100424
117;105021788;El Corte Inglés;2980.6563924813518;;2015.3703655290249;;145.7059884889297;;1421.173732366016;Crespo;918.136281362514;Centre Parroquial de Sant Vicenç de Sarrià;1346.5884141575991;Farmàcia León Berrocal, Ronald Elisvan;120.73671126728674;Escola Taiga;63.6803930773772
118;105705420;El Corte Inglés;650.4992985565917;Comedia;727.445683900973;;76.02210360019168;Programa COS pro inertia;8.714904306669414;Maa Supermercat;158.6689641165398;Taller Masriera;241.3980122766343;Farmàcia Rodríguez Villamur, M. Lluïsa;96.93043385179703;Centre Educatiu Santa Anna - Eixample;125.95900551690286
119;105325067;Galeries Maldà;819.7723967172993;Cinema Maldà;778.3456054397187;;80.49455496908237;Ashtanga Yoga Shala;666.3646574003612;Covirán;45.21254333151879;La Puntual;138.34241664139205;Farmàcia Schmid Bosch, Elisenda;74.9741060980869;Escola Tècnico-Professional Xavier;293.440119619044
120;104678124;Centre Comercial Encants Nous;671.1025909115366;Phenomena;564.8733611248222;;134.3732535586313;Centre Esportiu Claror;609.2203740898337;Molsa;30.812856076086792;Teatre Gaudi;745.1516980824749;Farmàcia Trigo Diaz, Ana Maria;120.1785024044216;Escola Tabor;317.3436478589945
121;104217322;Galeries Maldà;291.3877114097239;Cinema Maldà;265.93466078415065;;178.30184332738096;Centre Esportiu Municipal Colom;419.71499294535175;Superservis;112.66982745999348;Tablao Flamenco Cordobes;310.2401826548337;Farmàcia Guilera Barba, Marc;111.4725299200024;Escuela de Artes Aplicadas y Oficios Antiguos;211.2930238962909
122;105945817;UME Muntaner Unió Musical;334.4632417073836;Cinemes Boliche;957.1459655084714;;460.7418447035584;Àrea Pilates Barcelona;174.31557847350598;PROP;146.73364314067837;Teatre Akademia;307.64083701997635;Farmàcia Viladot Gamissans, Juan;52.57773945607815;Escola Nausica;296.4515185812822
123;104639714;Muji;844.4957631443154;Comedia;846.5724121579692;;183.36467988448388;Programa COS pro inertia;230.77919845446283;;73.09847213717451;Taller Masriera;80.28545618819678;Farmàcia Puchol Jambert / Garcia-Miranda Rojas;100.74230181579924;Centre Educatiu Santa Anna - Eixample;172.002638083195
124;104762522;;381.1106942110008;Zumzeig;652.2218458179417;;293.58140525707546;VivaGym;258.7118838994815;Bon Area;210.98792499337648;Aquitania;783.2487884927041;Farmàcia Varela;66.1034399628371;Escola Xirinacs;58.063866286874415
125;104375718;;659.5925501850106;Cinemes Boliche;648.5237952320884;;44.5394022446698;Fitness Park;116.6724289330494;Con pan;41.82539144974184;Teatre Akademia;461.48020043051;Farmàcia Guerra Masats, Maria;74.68738108359562;Institut Escola del Treball;266.1438154283502
126;101949519;El Corte Inglés;519.7394429405705;Comedia;642.0060879919339;;206.60669734349017;Programa COS pro inertia;136.18518864512228;Coaliment;69.63722327741505;Taller Masriera;373.9131792533926;Farmàcia Àlvarez Pérez, E - Higueras Casares, JM;134.37036032711669;Centre Educatiu Santa Anna - Eixample;253.38942400680835
127;105677036;Cash Converters;465.2596996208612;Aribau Multicines;106.22840789958904;;409.1293366710449;Duet Fit Universitat;161.97768737923107;;127.78853594839651;Teatre Muntaner;233.49426664206845;Farmacia Franquesa Solé;119.05671461189564;Sant Francesc d'Assís;110.73557063672251
128;105384554;El Triangle;53.52680372812492;Comedia;473.3524097964821;;122.42172602421184;Yoga Weeks Barcelona;385.99374238177546;Covirán;115.5670881159472;Club Capitol;182.0913468976597;Farmàcia Bernabeu Balaña, I. Concepció;119.38693544279036;Institut Escola Elisabets;201.19498872926576
129;105640288;DISTAR centres del descans;668.7168113983543;Phenomena;590.6705050310475;;71.1470570255031;Centre Esportiu Claror;165.02066153920788;Bonpreu;87.75423411416992;Teatre Gaudi;354.02811598589125;Farmàcia Bozal de Febrer, Núria;18.13359318163689;Escola Sagrada Família;138.75566067834023
130;105742796;Galeries Maldà;399.90011524626544;Cinema Maldà;375.0306040574536;;108.61800402750497;Centre Esportiu Municipal Colom;346.4649931804176;Superservis;23.865304313916496;Tablao Flamenco Cordobes;297.6510327267277;Farmàcia Casanelles Martí, M. Teresa;94.59178314871312;Escuela de Artes Aplicadas y Oficios Antiguos;109.32759846861256
131;105527030;C4 Optics;961.9595676183144;Balmes Multicines;1170.6450746443486;;437.0547017259679;Entrenador Personal Dani Yanes;857.416157943506;Condis;803.9060524680435;Centre Parroquial de Sant Vicenç de Sarrià;1975.1794879772249;Farmàcia Bregante Soriano, Teresa;414.5527278246453;Escola Frederic Mistral - Tècnic Eulàlia (Centre Tibidabo);193.1495737172099
132;105554654;Muji;504.0414448524194;Comedia;564.0433469321281;;497.02781839103335;Wellness Evolution;75.68684504508101;Supercor;19.64093648766323;Taller Masriera;500.5041438763788;Farmàcia Gilaberte Velasco, Lydia;87.88373592143765;Escolàpies Llúria;39.9038181666081
133;105273912;Centre Comercial Diagonal Mar;208.7276962763179;Cinesa;250.95387797514545;;169.55678868124258;Cross Fit Sant Marti;983.727236809345;Alcampo;184.73239663327823;Casino l'Aliança del Poblenou;1840.8231128140087;Farmàcia Bouffard Fita, Fernando;166.75352932994818;Escola Joaquim Ruyra;477.0819154639892
134;105627809;DISTAR centres del descans;1206.1518480251602;Cinemes Girona;966.5263533901816;;89.72073726733501;Metropolitan Sagrada Familia;313.2068927471138;Supermarket;66.31283359997693;Taller Masriera;477.8855871509256;Farmàcia Torres Puente, Z / Manera Beltran, S;99.383335435595;Col·legi Maristes la Immaculada;224.00353174218768
135;105042953;Dorven;379.53879002051207;Arenas de Barcelona;633.6382928178174;;184.6205201556801;Poliesportiu Joan Miro;365.8857846533124;Coaliment;277.27343662030046;La Villarroel;851.7769524698979;Farmàcia Gimenez Parcet, Arturo;70.99044287766019;Escola Joan Miró;359.9171542730196
136;105940412;DISTAR centres del descans;393.4152994414776;Espai Texas;91.68404575649603;;229.04200946495516;Ludus Training Center;311.4352811690952;Keisy;102.62887828724703;Microteatre Barcelona;76.35367823894764;Farmàcia Bailèn;55.49183952590271;Escola l'Univers;263.29913665275427
137;105042975;Dorven;379.53879002051207;Arenas de Barcelona;633.6382928178174;;184.6205201556801;Poliesportiu Joan Miro;365.8857846533124;Coaliment;277.27343662030046;La Villarroel;851.7769524698979;Farmàcia Gimenez Parcet, Arturo;70.99044287766019;Escola Joan Miró;359.9171542730196
138;101010221;El Corte Inglés;356.8740916177671;Comedia;621.8802276902766;;406.6476746967527;Holmes Place;102.4343446241041;Caprabo;43.63347903379954;Teatre Borràs;195.66134486799743;Farmàcia Bouffard Fita, Carina;115.13682231652672;Jesuïtes Casp - Sagrat Cor de Jesús;189.90883301957015
139;105043047;Dorven;379.53879002051207;Arenas de Barcelona;633.6382928178174;;184.6205201556801;Poliesportiu Joan Miro;365.8857846533124;Coaliment;277.27343662030046;La Villarroel;851.7769524698979;Farmàcia Gimenez Parcet, Arturo;70.99044287766019;Escola Joan Miró;359.9171542730196
140;105499844;Cash Converters;232.3877724295629;Renoir Floridablanca;275.2356716318725;;273.4697082777383;VivaGym;358.0216107390344;ALDI;189.7938298764616;Teatre del Raval;161.83424394634673;Farmàcia Martínez Mañas, Maria Rosario;42.75500888171343;Institut Lluïsa Cura;152.67026141466067
141;102260523;Galerías Olimpia;356.53474909501824;Filmoteca de Catalunya;539.0343875840528;;287.8888535602807;Altafit;158.57845748920772;Condis;152.54144160300115;Teatre Victòria;60.29462795222314;Farmàcia Luna Molero, Maria del Mar;144.80863842623663;Escola Collaso i Gil;200.73521217923332
142;105155524;C4 Optics;346.87086556754;Balmes Multicines;519.5452675589352;;142.74265459686325;Fitness Lleure;105.63538592488057;Jespac;122.6428546888919;La Gleva;900.4333164713295;Farmàcia Sunyer i Lefort, Jordi;123.96003923159286;Escola Súnion;346.0031864710694
143;105130665;Galeries Maldà;727.5938331052663;Cinema Maldà;686.6014354763149;;145.77209928142133;ago yoga;644.0422524577589;Covirán;105.08099363469894;La Puntual;234.5793331019036;Farmàcia Cardona Arenas, Beatriu;78.75038604987975;Escola Tècnico-Professional Xavier;198.5233306245013
144;105280103;DISTAR centres del descans;599.3098420717898;Phenomena;441.591677567253;;172.15739802877252;Anaconda fight club;140.36528793268695;CoAliment;92.80411289152416;Teatre Gaudi;185.18745694136413;Farmàcia Soler Cuyas, Guillermo;142.74305876702977;Institut Teresa Pàmies;26.51928219449038
145;105280956;Galeries Maldà;702.6999478123232;Filmoteca de Catalunya;545.8474367627537;;171.69917878645185;Centre Esportiu Municipal Colom;110.73226426019627;;48.39977020391431;Teatro Principal;166.94128269832703;Farmàcia Rodríguez Vilar, Javier;162.76347432763788;EOI de Barcelona - Drassanes;242.1851635607636
146;104763499;El Corte Inglés;1055.653347595724;Gran Sarria Multicines;571.8417897226408;;287.9625173858739;Gimnàs a l'aire lliure;864.9063310620938;Caprabo;337.9037137466082;;349.0273226943682;Farmàcia Montserrat Estopiñà Cros;59.02761802814567;Escola Santa Dorotea. Salesianes Sarrià;342.53320698047924
147;105328392;El Corte Inglés;185.4925749227941;Comedia;567.5788071467512;;426.3293315625003;Dir;165.70242584223874;EuroCity;156.59921948446217;Teatre Borràs;100.70825283046828;Farmàcia Lafarga Mestre, Jordi;73.27557823210952;Jesuïtes Casp - Sagrat Cor de Jesús;221.8227808496388
148;94114913;Muji;176.53456516020728;Comedia;84.35512672456957;;535.9811913459994;Gimnasio McFit;158.92576378160737;Veritas;273.76419582939656;Coliseum;139.62419715212636;Farmàcia Espona Meseguer, Núria;155.1140094621307;Escola Pia de Nostra Senyora;296.2362243735405
149;94114930;Muji;206.163991193654;Comedia;319.895950257111;;423.6703060515702;Holmes Place;191.6147917888898;MiAlcampo;25.225134632487737;Coliseum;234.71717508074707;Farmàcia León Alonso, Yolanda;148.50114427655862;Perez Iborra;151.65285579801838
150;102536699;DISTAR centres del descans;1007.2864562451426;Cinemes Girona;803.8127780950414;;103.1514357385088;Metropolitan Sagrada Familia;124.4693776814971;Charter;32.87303590820493;Taller Masriera;580.8834804563548;Farmàcia Torres Puente, Z / Manera Beltran, S;64.19098153779166;Dominiques Barcelona;71.90530066334145
151;94114936;Muji;440.31700349988006;Aribau Multicines;201.1964619396401;;342.18225841192714;Holmes Place;143.4859811394077;Veritas;186.09446265655555;Coliseum;260.9949989577893;Farmàcia Alegre Valls, J. - Rodríguez Pareja, J.;169.9937692770806;Stucom;227.51552116059324
152;94114926;Muji;339.1039624212031;Aribau Multicines;344.7076934445557;;303.0342339189501;Holmes Place;32.30742859196504;Veritas;95.99498528744864;Coliseum;247.59219107096024;Farmàcia González-Meneses;97.455084161167;Perez Iborra;87.182054947206
153;94114931;Muji;241.72320200031595;Comedia;369.4426536017258;;413.89430874561054;Holmes Place;224.5429414269869;MiAlcampo;92.67065769876098;Coliseum;302.2747697796102;Farmàcia León Alonso, Yolanda;102.050547901814;Perez Iborra;152.50969606267375
154;94114901;Muji;261.5974404865993;Comedia;357.5081097964936;;366.4250995540314;Holmes Place;121.0440675667012;MiAlcampo;61.42887976878479;Coliseum;227.39638367337747;Farmàcia González-Meneses;154.12964149869566;Perez Iborra;99.34057360999928
