propertyCode;url;floor;propertyType;size;exterior;rooms;bathrooms;hasLift;hasStaging;hasParkingSpace;hasSwimmingPool;hasTerrace;hasAirConditioning;hasBoxRoom;hasGarden;zip_code;priceDropValue;price;Centro_comercial;Centro_comercial_distancia;cinema;distancia_cinema;Parque;Parque_distancia;Gimnasio ;Gimnasio _distancia;Supermercado;Supermercado_distancia;Teatro ;Teatro _distancia;farmacia_mas_cercana;distancia_farmacias;Escuelas;escuelas_distancia
102684765;https://www.idealista.com/inmueble/102684765/;1;flat;109.0;True;3;1;True;False;False;No data;No data;No data;No data;No data;8905;No data;259000.0;la Farga;747.7441025950226;Filmax Gran Via;2495.958974254683;;91.41160218681516;;921.7112449170088;Mercadona;221.93939125112604;Auditori Barradas;1060.1292611596505;Farmàcia C. Roquet;55.60564464642021;Escola Pau Vila;122.24099780876035
97433406;https://www.idealista.com/inmueble/97433406/;3;flat;103.0;True;4;2;True;False;False;True;True;No data;No data;No data;8028;No data;530000.0;Travessa outdoor;1148.5261241574285;Filmax Gran Via;1857.2736922478623;;278.1032724686144;;789.2758309095224;Caprabo;116.43509036627115;Auditori la Torrassa;525.1428359961659;Farmàcia Bassegoda;50.59527234176088;Institut Escola Maria Miret;199.7832380106172
104065223;https://www.idealista.com/inmueble/104065223/;No data;chalet;61.0;False;2;1;False;False;False;No data;True;No data;No data;No data;8904;No data;210000.0;la Farga;1786.1060720675512;Filmax Gran Via;2282.9455495586253;;164.71023764217412;Club esportiu Laietà;468.8560443782712;Maxi Dia;64.331408101616;Teatre Joventut;315.9097333784487;Farmàcia Costa;131.8213041210703;Escola Màrius Torres;108.89905636258617
96424046;https://www.idealista.com/inmueble/96424046/;2;flat;98.0;True;3;2;True;False;False;True;True;No data;No data;No data;8903;No data;475000.0;Travessa outdoor;1353.6050866425942;Filmax Gran Via;1622.846162126;;43.69747501196985;Judo Club l'Hospitalet;910.344411553326;;165.14361332945776;Auditori la Torrassa;237.00046457231585;Farmacia Andrea López;78.86777517998833;Institut Escola Maria Miret;147.48937345101703
95223857;https://www.idealista.com/inmueble/95223857/;2;flat;92.0;True;3;2;True;False;False;True;True;No data;No data;No data;8094;No data;470000.0;Travessa outdoor;1464.4727007040888;Filmax Gran Via;1706.5831376585088;;109.71983887841962;Judo Club l'Hospitalet;983.3025005597684;Condis;143.23976824079392;Auditori la Torrassa;248.75577033120325;Farmàcia Carme Morales Pujol;116.06115722561358;Institut Escola Maria Miret;132.2851019868482
106002222;https://www.idealista.com/inmueble/106002222/;bj;flat;79.0;True;1;1;True;False;False;No data;No data;No data;No data;No data;8901;No data;200000.0;la Farga;62.85965525297232;Filmax Gran Via;2570.9992418441293;;257.5772218370027;;563.2488317811668;Lidl;188.77340424534768;Auditori Barradas;530.5554351907115;Farmàcia Immaculada Soucheiron Almela;152.74863212951794;Institut Can Vilumara;207.7742107206444
105650900;https://www.idealista.com/inmueble/105650900/;1;flat;100.0;False;4;2;True;False;False;No data;No data;No data;No data;No data;8801;No data;310000.0;la Farga;834.2801088475277;Cinemes Full HD;2513.88392384166;;206.2492604601676;;1274.9064290922945;Dia;63.904714454522086;Auditori Barradas;529.8752769832973;Farmàcia Daniel Perez Marti;78.48868044595886;Col·legi Tecla Sala;273.09445489124084
104652748;https://www.idealista.com/inmueble/104652748/;5;flat;45.0;True;2;1;False;False;False;No data;No data;No data;No data;No data;8094;No data;108000.0;Travessa outdoor;1470.0950888333998;Filmax Gran Via;1795.4713980317515;;111.2124499742574;Club esportiu Laietà;935.9155306850488;Condis;96.99708076546416;Auditori la Torrassa;334.2226646332971;Farmàcia Carme Morales Pujol;31.46910610825058;Institut Escola Maria Miret;56.36573872611738
105304010;https://www.idealista.com/inmueble/105304010/;4;flat;50.0;True;3;1;False;False;False;No data;True;No data;No data;No data;8904;No data;145000.0;la Farga;1657.1831961313771;Filmax Gran Via;2353.212316481992;;125.96415061868112;Club esportiu Laietà;541.4477233003663;Almar;198.09962344125935;Teatre Joventut;421.35276448222345;Farmàcia Roser Bosch Sais;110.08138418919047;Institut d'Educació Secundària Margarida Xirgu;76.65407924937084
105834214;https://www.idealista.com/inmueble/105834214/;1;flat;100.0;True;4;1;True;False;False;No data;True;No data;No data;No data;8901;No data;295000.0;la Farga;402.0280782615892;Filmax Gran Via;2746.047009684054;;199.85342824661632;;874.9926459488048;Lidl;559.648007230219;Auditori Barradas;601.935558093587;Farmàcia Ramon Gabarró Solé;96.17046197551878;Escola Lola Anglada;273.74675767629765
105637709;https://www.idealista.com/inmueble/105637709/;1;flat;66.0;True;2;1;False;False;False;No data;True;No data;No data;No data;8096;6000.0;149000.0;Centre comercial Sant Ildefons;741.7448492434902;Cinemes Full HD;2343.16193317484;;169.22544590357072;VivaGym Finestrelles;1576.0183344850425;Mercadona;547.0549406491739;Robert Brillas;1267.3382755827645;Farmàcia Cabre Menendez;87.97422516893775;Escola Pablo Neruda;86.3473100383217
105374464;https://www.idealista.com/inmueble/105374464/;2;flat;72.0;True;3;1;True;False;False;No data;No data;No data;No data;No data;8903;No data;179000.0;Gran Via 2;1294.974873911253;Filmax Gran Via;1294.0334075017784;;217.17470110362697;Judo Club l'Hospitalet;571.0463765488842;Bon Area;312.1533487306171;Auditori la Torrassa;180.12238873181525;Farmàcia Sainz Varona, Maria del Pilar;99.3643792257679;Acadèmia Cultura;243.16378676866304
101263135;https://www.idealista.com/inmueble/101263135/;en;flat;75.0;True;3;1;True;False;False;No data;No data;No data;No data;No data;8950;No data;133000.0;la Farga;1324.8329412175449;Filmax Gran Via;3592.222695084667;;116.85347010134404;VivaGym Finestrelles;508.5282406615159;Dia;98.22673984533829;Auditori Barradas;1166.3600016376788;Farmàcia Lluís Sánchez Peña;64.51970720201857;Escola Can Vidalet;140.89864231016026
105965512;https://www.idealista.com/inmueble/105965512/;1;flat;158.0;True;3;2;True;False;False;No data;No data;No data;No data;No data;8902;No data;349000.0;Gran Via 2;1149.362491751648;Filmax Gran Via;1113.0942756057225;;76.62422888109973;Judo Club l'Hospitalet;418.0166898487509;Bon Area;350.5669975552012;Auditori la Torrassa;444.4143650550935;Farmàcia Mateu Cervelló, M. - Bescos Mateu, E.;267.566548490343;Escola Santiago Ramón y Cajal;288.0047343086829
104644274;https://www.idealista.com/inmueble/104644274/;1;flat;28.0;True;1;1;False;False;False;No data;No data;No data;No data;No data;8904;No data;81250.0;la Farga;1682.6542791964114;Filmax Gran Via;1716.268308773829;;175.18138338740278;Club esportiu Laietà;999.5308348440687;Dia;266.80577640991584;Teatre Joventut;283.21593990374805;Farmàcia Morales Ballús, Mònica;67.03882573230857;Escola Ernest Lluch;171.14717259334074
105655288;https://www.idealista.com/inmueble/105655288/;1;flat;44.0;True;2;1;False;False;False;No data;No data;No data;No data;No data;8901;No data;145500.0;la Farga;278.05227515237567;Filmax Gran Via;2376.1695424624268;;128.7559592893672;;358.0684951515434;Lidl;73.22285728718357;Auditori Barradas;729.6161606156076;Farmàcia Francesc Navarro García;123.43760418096149;Escola Joan Maragall;376.70378375547176
105021962;https://www.idealista.com/inmueble/105021962/;No data;chalet;240.0;False;7;3;False;False;False;No data;True;No data;No data;No data;8902;No data;540000.0;Gran Via 2;523.4839167580981;Filmax Gran Via;592.9294722575836;;96.24225971177488;Judo Club l'Hospitalet;434.9244123029765;Condis;185.13010592477252;Auditori la Torrassa;1037.7233569251707;Farmàcia Martínez Caballero, Laura;169.73227687487088;Institut Bisbe Berenguer;10.18490686024484
106012334;https://www.idealista.com/inmueble/106012334/;3;flat;65.0;True;3;1;True;False;False;No data;No data;No data;No data;No data;8908;No data;265000.0;Gran Via 2;525.0962035485231;Filmax Gran Via;410.4152474587474;;100.29346999926476;VivaGym;149.7657518363943;Lidl;393.4869185553648;Auditori la Torrassa;1240.3600044426933;Farmàcia Teruel Roca, Anna M.;203.52413829585345;EASD Serra i Abella;258.3702798268204
100763362;https://www.idealista.com/obra-nueva/100763362/;bj;duplex;105.0;True;4;3;True;False;False;No data;True;No data;No data;True;8801;No data;510000.0;la Farga;944.7290353281526;Cinemes Full HD;2400.4461149915383;;197.1537063738568;;1394.320740859673;Condis;54.3477063723511;Auditori Barradas;602.9349430702102;Farmàcia Daniel Perez Marti;57.46776458230995;Col·legi Tecla Sala;285.1203259041192
105476193;https://www.idealista.com/inmueble/105476193/;2;flat;62.0;True;3;1;True;False;False;No data;No data;True;No data;No data;8902;5000.0;194000.0;Gran Via 2;1397.2908364731009;Filmax Gran Via;1331.5517385405778;;39.85656633784737;Poliesportiu Municipal Gornal;667.5368163386446;Consum;92.28506202087551;Auditori la Torrassa;637.1512777933618;Farmàcia Mateu Cervelló, M. - Bescos Mateu, E.;185.97064932427585;Escola Casal dels Àngels;199.59382472484023
105858637;https://www.idealista.com/inmueble/105858637/;en;flat;63.0;True;2;1;False;False;False;No data;No data;No data;No data;No data;8905;No data;99000.0;la Farga;542.9862351359618;Filmax Gran Via;2339.757618723858;;213.2639363783546;;634.7983620261599;Dhanda;413.3050889463132;Auditori Barradas;953.0851064174824;Farmàcia Marc Trobat Domenech;105.31366409857668;Escola Sant Josep - el Pi;154.11857339758706
105814621;https://www.idealista.com/inmueble/105814621/;en;flat;60.0;True;2;1;False;False;False;No data;No data;No data;No data;No data;8991;No data;99000.0;la Farga;494.3819046787578;Filmax Gran Via;2378.779772000925;;252.27761257036497;;633.4004308828704;Dhanda;464.8227387857324;Auditori Barradas;900.2625310805563;Farmàcia Marc Trobat Domenech;146.9934898398008;Escola Sant Josep - el Pi;162.4872445835686
105649242;https://www.idealista.com/obra-nueva/105649242/;2;penthouse;56.0;True;2;2;True;False;False;No data;True;No data;No data;True;8801;No data;305000.0;la Farga;944.7290353281526;Cinemes Full HD;2400.4461149915383;;197.1537063738568;;1394.320740859673;Condis;54.3477063723511;Auditori Barradas;602.9349430702102;Farmàcia Daniel Perez Marti;57.46776458230995;Col·legi Tecla Sala;285.1203259041192
105655196;https://www.idealista.com/inmueble/105655196/;5;flat;52.0;True;2;1;True;False;False;No data;No data;No data;No data;No data;8908;No data;208500.0;Gran Via 2;667.4746396562663;Filmax Gran Via;804.8049642172699;;109.34869947824949;Duet Fit;556.382205570883;Condis;104.87177667834106;Auditori Can Batlló;809.741596159695;Farmàcia Alcover Mengual, Magdalena;148.80918765788877;Escola Frederic Mistral;125.47565930416772
105394119;https://www.idealista.com/inmueble/105394119/;No data;penthouse;150.0;True;4;2;True;False;False;No data;True;True;No data;No data;8991;No data;515000.0;la Farga;563.7966218773305;Filmax Gran Via;2068.861779669052;;134.36166709693748;;53.71295310200664;;21.686986099833508;Auditori Barradas;1035.1053155547593;Farmàcia Carrilet 208;169.12394586536078;Escola Pau Sans;189.21606744013943
105120062;https://www.idealista.com/inmueble/105120062/;1;flat;50.0;True;2;1;True;False;False;No data;No data;True;No data;No data;8904;No data;159900.0;la Farga;1413.8598631741152;Filmax Gran Via;1650.4023613015415;;149.34460325870944;Poliesportiu Municipal Gornal;809.1879995407211;Consum;319.46768253871414;Teatre Joventut;553.0848650317653;Farmàcia Morales Ballús, Mònica;258.9815814085368;Escola Pau Casals;234.58747411267103
101653516;https://www.idealista.com/inmueble/101653516/;No data;flat;59.0;True;3;1;False;False;False;No data;No data;No data;No data;No data;8905;No data;79000.0;la Farga;674.7110360028006;Filmax Gran Via;2266.1381604223643;;128.51193181480113;;683.998914973303;Dhanda;280.108094802236;Auditori Barradas;1083.9582158899784;Farmàcia Marc Trobat Domenech;40.74611152984821;Escola Josep Janés;212.5179438208352
105466541;https://www.idealista.com/inmueble/105466541/;4;flat;80.0;True;3;1;True;False;False;No data;No data;No data;No data;No data;8904;No data;197100.0;la Farga;1525.4182226266678;Filmax Gran Via;1849.3736237813464;;219.02830634516343;Club esportiu Laietà;965.0802304788494;Charter;285.6220385314171;Teatre Joventut;300.24652330473407;Farmàcia Jaime Totosaus Raventós;57.0161806443519;Escola Pau Casals;213.5028766176478
105568295;https://www.idealista.com/inmueble/105568295/;1;flat;101.0;True;2;2;True;False;False;No data;True;True;No data;No data;8902;29900.0;420000.0;Gran Via 2;1186.1678717013606;Filmax Gran Via;1154.905141559845;;52.11200715762945;Judo Club l'Hospitalet;447.6466686555983;Condis;339.05191608352834;Auditori la Torrassa;386.8854804236215;Farmàcia Vilarroya Oliver, Núria;262.60829332044983;Escola Santiago Ramón y Cajal;236.4088917222265
106007887;https://www.idealista.com/inmueble/106007887/;3;flat;49.0;True;3;1;False;False;False;No data;No data;No data;No data;No data;8906;5000.0;150000.0;la Farga;682.0358518485626;Filmax Gran Via;2830.5351080796704;;84.54883685118716;;1086.670983531532;Mercadona;433.8000371325623;Auditori Barradas;823.1564218969446;Farmàcia Miguel Isidro Úbeda Galindo;263.48331517111404;Escola Lola Anglada;211.26866892577655
105466502;https://www.idealista.com/inmueble/105466502/;4;flat;50.0;False;3;1;False;False;False;No data;No data;No data;No data;No data;8906;No data;112100.0;la Farga;1475.8135984374176;Filmax Gran Via;3196.303635016356;;291.376459909104;VivaGym Finestrelles;919.2277082308616;Alimentació - productes llatins;135.7608435876855;Teatre Joventut;1411.066462582564;Farmàcia García Barquin, MD - Pérez García, EV;103.89477425522118;Institut Escola Puig i Gairalt;193.86935562209453
105364087;https://www.idealista.com/inmueble/105364087/;4;flat;112.0;True;3;2;True;False;False;No data;No data;No data;No data;No data;8902;No data;430000.0;Gran Via 2;732.6815338459021;Filmax Gran Via;788.5264077139275;;48.8156432371928;Judo Club l'Hospitalet;387.2540127570185;Hosmarket;103.65922245239712;Auditori la Torrassa;848.494276606024;Farmàcia Pareto;120.23332574717789;Escola Casal dels Àngels;128.93481004227476
106001848;https://www.idealista.com/inmueble/106001848/;4;flat;60.0;True;3;1;False;False;False;No data;No data;No data;No data;No data;8903;No data;155000.0;Travessa outdoor;1134.7747284299512;Filmax Gran Via;1488.9622215769657;;212.1408984532301;;688.1448122040739;Caprabo;155.6049845886419;Auditori la Torrassa;443.0965146727132;Farmàcia Riera Blanca;41.81405193951592;Institut Lluís Vives;128.34232001066107
104681308;https://www.idealista.com/inmueble/104681308/;2;flat;80.0;True;3;1;True;False;False;No data;No data;True;No data;No data;8907;No data;250000.0;rafay fuit i verduras;298.9186125320356;Filmax Gran Via;1652.7333706343284;;64.20544239560854;Just Training Fit;630.2693398752315;Proxim;470.3837529661585;Auditori Barradas;2037.227786534984;Farmacia Palau Roig;231.82609824612032;Institut Bellvitge;186.15921653052652
106015688;https://www.idealista.com/inmueble/106015688/;1;flat;60.0;True;3;1;True;False;False;No data;No data;No data;No data;No data;8904;No data;165000.0;la Farga;1708.4247461261316;Filmax Gran Via;2312.612353761708;;129.37747989621082;Club esportiu Laietà;512.2342107594094;Maxi Dia;144.7504564149762;Teatre Joventut;362.8715742280556;Farmàcia Roser Bosch Sais;116.92365760352146;Institut d'Educació Secundària Margarida Xirgu;104.49771028320534
105987777;https://www.idealista.com/inmueble/105987777/;1;flat;62.0;True;3;1;True;False;False;No data;No data;True;No data;No data;8902;No data;194000.0;Gran Via 2;1374.1743024586772;Filmax Gran Via;1320.995100718396;;119.26960932513434;Judo Club l'Hospitalet;669.3834620254565;Consum;225.55387861599343;Auditori la Torrassa;504.4098723576069;Farmàcia Mateu Cervelló, M. - Bescos Mateu, E.;251.13429253245735;Escola Santiago Ramón y Cajal;293.4268507354137
105134911;https://www.idealista.com/inmueble/105134911/;5;flat;110.0;True;4;2;True;False;False;No data;No data;True;No data;No data;8907;No data;278000.0;rafay fuit i verduras;792.1867259191155;Filmax Gran Via;2210.9940147051607;;25.6170653138518;Just Training Fit;457.21799275393977;Caprabo;145.0825111622649;Auditori Barradas;1584.4796127520217;Farmàcia García - Navarro;191.43385197540533;Escola La Marina;182.14005560464275
105988842;https://www.idealista.com/inmueble/105988842/;bj;flat;71.0;True;1;1;False;False;False;No data;No data;No data;No data;No data;8903;No data;100000.0;Gran Via 2;1416.266065074302;Filmax Gran Via;1411.770754547774;;247.2037522241538;Judo Club l'Hospitalet;686.0318022185703;Condis;268.4303700709043;Auditori la Torrassa;56.15111766951719;Farmàcia Vilarroya Oliver, Núria;95.88989828433236;Escola Santiago Ramón y Cajal;201.35657493101056
106015445;https://www.idealista.com/inmueble/106015445/;6;penthouse;40.0;True;1;1;True;False;False;No data;True;True;No data;No data;8903;No data;143000.0;Gran Via 2;1513.329548480944;Filmax Gran Via;1509.729131503701;;192.68745209470805;Judo Club l'Hospitalet;784.0928064976421;Condis;269.38869962923803;Auditori la Torrassa;44.717999209996776;Farmàcia Vilarroya Oliver, Núria;168.274407612301;Escola Santiago Ramón y Cajal;244.5445720591971
105650809;https://www.idealista.com/inmueble/105650809/;bj;flat;140.0;True;4;3;False;False;False;No data;No data;No data;No data;No data;8904;No data;279000.0;la Farga;1500.50268308039;Filmax Gran Via;1526.045137034715;;154.09291521859504;Poliesportiu Municipal Gornal;746.49466322023;Consum;203.6358507525644;Teatre Joventut;597.6566683167447;Farmàcia Morales Ballús, Mònica;269.9927876816668;Escola Casal dels Àngels;289.3048127527284
105540143;https://www.idealista.com/inmueble/105540143/;en;flat;35.0;True;1;1;False;False;False;No data;No data;No data;No data;No data;8905;6000.0;73000.0;la Farga;1222.5192728134025;Filmax Gran Via;2697.836554483803;;68.72364941867356;Club esportiu Laietà;1039.1065450241351;Condis;23.62161033677422;Teatre Joventut;986.0745584767196;Farmàcia Carles Melchor Peirats;58.24548437806124;Escola Menéndez Pidal;238.39173559779485
105974688;https://www.idealista.com/inmueble/105974688/;3;flat;65.0;True;3;1;False;False;False;No data;No data;No data;No data;No data;8905;No data;155000.0;la Farga;699.4643179945244;Filmax Gran Via;2225.954541071326;;151.79227887419876;;671.4161691281081;Dhanda;254.7256913357503;Teatre Joventut;1090.7932471621427;Farmàcia Marc Trobat Domenech;32.621782942008664;Escola Josep Janés;183.55003403318992
105875450;https://www.idealista.com/inmueble/105875450/;2;flat;58.0;True;3;1;False;False;False;No data;No data;No data;No data;No data;8905;No data;169000.0;la Farga;513.528455928393;Filmax Gran Via;2448.107483205496;;223.07928289137004;;712.5454610117711;Mercadona;467.71898413721726;Auditori Barradas;883.2495333859545;Farmàcia Marc Trobat Domenech;173.5217322083579;Escola Sant Josep - el Pi;244.35486112452236
105959814;https://www.idealista.com/inmueble/105959814/;3;flat;75.0;False;3;1;True;False;False;No data;No data;True;No data;No data;8902;No data;299000.0;Gran Via 2;392.0152683696048;Filmax Gran Via;320.91165424976083;;36.909655896699896;VivaGym;346.1901302129755;Carrefour;433.6810645931264;Auditori la Torrassa;1171.9308658913274;Farmàcia Teruel Roca, Anna M.;151.00444047586626;Escola Prat de la Manta;150.097546117088
103426216;https://www.idealista.com/inmueble/103426216/;bj;duplex;112.0;True;3;3;True;False;False;True;True;No data;No data;No data;8901;No data;477000.0;la Farga;633.2018607182688;Cinemes Full HD;2719.3391139326127;;218.0032577751888;;1154.863335602353;Autoservei Almar;46.11967791842874;Auditori Barradas;272.22207095794863;Farmàcia Muñoz;109.0559188775107;Col·legi Tecla Sala;73.8929618094383
104891609;https://www.idealista.com/inmueble/104891609/;No data;flat;63.0;False;2;1;False;False;False;No data;No data;No data;No data;No data;8906;1600.0;79600.0;la Farga;1008.7439317922308;Filmax Gran Via;3153.7157112753803;;232.0718248987978;VivaGym Finestrelles;902.5924752822292;Dani Supermercat;307.92235390861;Auditori Barradas;1007.362065183863;Farmàcia Plaza Ibiza;96.97318905266476;Escola Josep Maria Folch i Torres;151.9022053727915
104870705;https://www.idealista.com/inmueble/104870705/;bj;duplex;100.0;True;2;2;True;False;False;No data;No data;True;No data;No data;8902;No data;411000.0;Gran Via 2;617.1742505250365;Filmax Gran Via;553.7984360654314;;155.57736097453014;Judo Club l'Hospitalet;272.3804733510849;Lidl;241.09313425209044;Auditori la Torrassa;970.4177551009766;Farmàcia Teruel Roca, Anna M.;71.67235003839316;Escola Pompeu Fabra;239.1155054453368
105143602;https://www.idealista.com/inmueble/105143602/;bj;flat;110.0;True;1;2;False;False;False;No data;No data;No data;No data;No data;8801;No data;157500.0;la Farga;725.9396244346428;Cinemes Full HD;2620.189117719815;;213.91400687918943;;1184.2504969672136;Bon Àrea;135.36221724962124;Auditori Barradas;432.4887001987237;Farmàcia Muñoz;112.00801686348174;Col·legi Tecla Sala;230.4742330818816
105821990;https://www.idealista.com/inmueble/105821990/;4;flat;88.0;True;3;1;True;False;False;No data;No data;No data;No data;No data;8991;5000.0;209000.0;la Farga;574.5723815879684;Filmax Gran Via;2142.7895378802614;;226.14737119924692;;430.92202239754647;;403.2785805136252;Auditori Barradas;1044.2453255101514;Farmàcia Rodergas;148.4642116126611;Escola Sant Josep - el Pi;96.14556254265044
