propertyCode;properties.name;properties.name_distancia
106029136;Institut Sagrera Sant Andreu;62.96659709703396
105393107;Escola Molí de Finestrelles;168.3491199568128
104899611;Institut Escola d'Hoteleria i Turisme de Barcelona;380.00155789917704
104600889;Col·legi Jesús Maria i Josep;308.47880947490944
105902220;Escola Laia;195.0257439470953
105765963;Escola Jesús, Maria i Josep;413.27974132109995
103112757;Centre Educatiu Mare de Déu de la Soledat;186.0755000986248
105671591;Centre Educatiu Mare de Déu de la Soledat;388.80682732119607
102562767;Escola Can Fabra;17.422489265136978
104714788;Escola Laia;148.18303158196102
105171735;Escola Jesús, Maria i Josep;214.16095468128205
98015093;Escola Laia;60.87883879587033
105475695;Escola Laia;111.83097103929325
103996188;Escola Pegaso - Instiut Príncep de Viana;172.2977007304679
105579401;Escola Sagrada Família;207.8541929891014
106035609;Escola Sagrada Família;343.2999173410328
105385962;Escola Mestre Enric Gibert i Camins;169.78776065065966
104920377;Escola Mestre Enric Gibert i Camins;322.71299876769785
106038395;Escola Mercè Rodoreda;175.889086086892
104737933;Escola Sagrada Família;278.7901758476548
103873234;Escola Ignasi Iglésias;197.87889407827456
98015095;Escola Laia;60.87883879587033
105997986;Institut Sagrera Sant Andreu;80.6619663630079
105938083;Escola Molí de Finestrelles;270.2508973539123
103703572;Escola Molí de Finestrelles;223.58599565788208
105998008;Institut Sagrera Sant Andreu;80.6619663630079
106029135;Institut Sagrera Sant Andreu;62.96659709703396
105262003;Escola Ignasi Iglésias;197.87889407827456
103873536;Escola Molí de Finestrelles;115.63343512313946
103873523;Escola Molí de Finestrelles;115.63343512313946
106027088;Centre Educatiu Mare de Déu de la Soledat;129.54305869361326
104031391;Institut Sagrera Sant Andreu;71.38689753228306
103873547;Escola Molí de Finestrelles;115.63343512313946
105405054;Escola Jesús, Maria i Josep;136.4001673473245
103960899;Escola Pegaso - Instiut Príncep de Viana;108.39076423704886
104620026;Escola Jesús, Maria i Josep;39.57926378362226
105262253;Escola Ignasi Iglésias;197.87889407827456
105593322;Institut Martí Pous;315.3966148788552
105461697;Escola Sagrada Família;279.3598658725963
105408756;Escola Can Fabra;323.0838855228991
105673017;Centre Educatiu Mare de Déu de la Soledat;74.39823541796889
105940125;Escola Molí de Finestrelles;319.5525594872317
105086904;Escola Jesús, Maria i Josep;182.0494869003432
101977985;Escola Laia;39.30526210855823
105542080;Escola Molí de Finestrelles;47.22200427849107
105491312;Escola Pegaso - Instiut Príncep de Viana;193.83518504891626
102205738;Escola Jesús, Maria i Josep;217.34469507228658
103133645;Escola Laia;97.13962708820844
106029133;Institut Sagrera Sant Andreu;62.96659709703396
105421493;Escola Sagrada Família;132.3500570327319
105262046;Escola Ignasi Iglésias;197.87889407827456
104678190;Escola Can Fabra;46.03319745275601
105510456;Escola Molí de Finestrelles;149.28650120406743
105595274;Escola Sagrada Família;210.17481236098413
106036500;Escola Molí de Finestrelles;224.7442035928874
106035927;Escola Molí de Finestrelles;277.64797559929883
106037043;Escola Molí de Finestrelles;302.1307441375984
102653918;Escola Mestre Enric Gibert i Camins;106.72374411376157
100151682;Escola Molí de Finestrelles;223.24220983096416
100150687;Escola Molí de Finestrelles;223.24220983096416
105280650;Escola Sagrada Família;406.93987045062795
104032491;Escola Can Fabra;210.49897046756377
105249789;Escola Sagrada Família;176.4782070764392
105192797;Escola Sagrada Família;172.29561974811725
105522457;Escola Sagrada Família;147.27466825830572
97470294;Mare de Déu dels Àngels;78.51873850331708
100620260;Escola Congrés-Indians;31.77443170585198
104663107;Centre d'Estudis Roca;74.18857532794084
105766714;Escola Laia;158.8542832382128
105664201;Centre d'Estudis Roca;204.4271168886168
105376955;Col·legi La Salle Congrés;207.75917593736145
100620239;Mare de Déu dels Àngels;93.82573551417899
105676067;Centre d'Estudis Roca;159.46816521249556
103911660;Escola Pegaso - Instiut Príncep de Viana;295.90264639564407
103564326;Escola Congrés-Indians;296.4775252565338
103681794;Escola Pompeu Fabra;165.60951710650468
104598686;Centre d'Estudis Roca;258.3709100345381
104836547;Centre d'Estudis Roca;195.9580264311208
103942504;Escola l'Estel;114.2948796439538
105936002;Col·legi La Salle Congrés;300.27976535037214
105977255;Escola 30 Passos;69.45439610837843
102804006;Escola Turó Blau;111.63293597068562
105159205;Escola Congrés-Indians;52.54478267999044
106046685;Centre d'Estudis Roca;47.21560121693616
105783523;Monlau - centre d'estudis;90.36022256665647
105600428;Escola Pompeu Fabra;181.3954400577122
105907828;Escola 30 Passos;121.35664631271591
104060844;Escola Pegaso - Instiut Príncep de Viana;119.39932177896402
101937389;Escola Pegaso - Instiut Príncep de Viana;78.86423699750657
104674977;Escola Congrés-Indians;108.84656467855288
102025189;Escola 30 Passos;67.17724199981882
105334312;Centre d'Estudis Roca;129.6173571697855
105204885;Escola Pegaso - Instiut Príncep de Viana;343.1000980816354
105189939;Escola Pegaso - Instiut Príncep de Viana;259.4996817754289
105599415;Escola Congrés-Indians;102.52170982910518
105894156;Escola Pompeu Fabra;107.47937208606773
105778479;Escola El Sagrer;143.24783395877094
105180972;Escola Laia;173.18831453854187
99760906;Escola Pegaso - Instiut Príncep de Viana;260.22529023498436
105803860;Escola Pegaso - Instiut Príncep de Viana;283.1105265886743
104672013;Institut Joan Fuster;184.27269898182442
104999830;Mare de Déu dels Àngels;28.027427211023678
97377813;Centre d'Estudis Roca;79.56921231039934
105208888;Centre d'Estudis Roca;294.9686113729418
102427016;Escola El Sagrer;124.43266082063693
104767475;Centre d'Estudis Roca;275.08181662651833
103868428;Escola Pegaso - Instiut Príncep de Viana;135.6508307663807
105883953;Mare de Déu dels Àngels;48.05354670059637
105374929;Escola Pegaso - Instiut Príncep de Viana;272.6110665880826
105530656;Escola l'Estel;93.53581107671532
105205478;Escola Sants Innocents;231.40332110909756
105744096;Escola Congrés-Indians;182.47878352450698
105488272;Col·legi Jesús Maria i Josep;259.1507783149914
105501563;Escola l'Estel;129.8798300554664
105999561;Escola Pegaso - Instiut Príncep de Viana;258.35702643062734
106039893;Col·legi La Salle Congrés;234.70296874716607
105866765;Escola Pegaso - Instiut Príncep de Viana;284.09693574086884
105570557;Escola Congrés-Indians;106.88430007485454
1763611;Centre d'Estudis Roca;101.9732918203335
105831085;Escola Pompeu Fabra;252.13132461989125
105538439;Centre d'Estudis Roca;117.36143723731026
104276729;Escola 30 Passos;171.7688252240985
105326158;Centre d'Estudis Roca;289.2085704022583
106029143;Mare de Déu dels Àngels;59.8684136973403
100405276;Mare de Déu dels Àngels;63.10481803328309
104087558;Escola 30 Passos;162.40148480661315
105139571;Centre d'Estudis Roca;219.0943491398297
104595740;Centre d'Estudis Roca;44.838776935457446
104621737;Escola El Sagrer;150.43179603233895
105119816;Escola Pompeu Fabra;75.06757828233519
98266539;Escola 30 Passos;43.882787662775
104105910;Escola Pompeu Fabra;78.9338398456022
104262225;Escola Concepción Arenal;171.45180195826364
105630458;Centre Educatiu Sagrat Cor Besòs;135.16801651011002
103684588;Centre Educatiu Sagrat Cor Besòs;219.54709939798485
105629094;Centre Educatiu Sagrat Cor Besòs;13.490124856658772
102609582;Escola Concepción Arenal;278.00990729911865
105629373;Centre Educatiu Sagrat Cor Besòs;23.886892000558156
104302788;Centre Educatiu Sagrat Cor Besòs;123.34816086602189
105504850;Centre Educatiu Sagrat Cor Besòs;173.44809138562698
105439905;Escola Concepción Arenal;159.1245589327148
104302695;Escola Concepción Arenal;117.16894372026763
105358522;Centre Educatiu Sagrat Cor Besòs;123.11529561276475
104557824;Escola Concepción Arenal;285.86770743209576
101938452;Escola Concepción Arenal;128.89299426984783
104913104;Institut Rambla Prim;353.07627294324004
102951063;Escola Concepción Arenal;175.97366149671342
105898358;Escola Concepción Arenal;81.89044839971616
104911345;Escola Concepción Arenal;55.10651791822702
104565475;Escola Concepción Arenal;127.00689438006566
101938558;Escola Concepción Arenal;136.3293885165248
105571700;Escola Concepción Arenal;202.01335046967696
101240861;Escola Concepción Arenal;141.83586213256172
101939289;Escola Concepción Arenal;227.48918600534753
105631754;Escola Concepción Arenal;56.212897835476795
101939714;Escola Concepción Arenal;35.99358009873056
104568996;Institut Rambla Prim;186.09596676046255
106043559;Vedruna Immaculada Barcelona;112.66432987386041
105861670;Institut Joan d'Àustria;18.784890034147498
104570341;Centre Educatiu Sagrat Cor Besòs;185.87309355655836
102290980;Centre Educatiu Sagrat Cor Besòs;58.62298569833729
101940416;Escola Concepción Arenal;127.51774544513131
104576764;Escola Eduard Marquina;127.20654109310051
105610282;Escola Concepción Arenal;142.24404248758444
105828704;Escola Concepción Arenal;79.48073659836473
105820921;Escola Cascavell;156.13668012148557
104873548;Centre Educatiu Sagrat Cor Besòs;50.62558960116607
101076549;Escola Eduard Marquina;9.331025997730695
105571598;Escola Santa Maria dels Apòstols;85.17032687500155
104581294;Escola Eduard Marquina;142.90242097335573
104593498;Centre Educatiu Sagrat Cor Besòs;120.64186223636172
102291053;Institut Rambla Prim;117.66151526850119
104581766;Institut Rambla Prim;199.83972266350335
103745734;Escola Concepción Arenal;62.90229164031141
105540140;Col·legi Sant Gabriel;72.24315415263204
104578628;Centre Educatiu Sagrat Cor Besòs;42.179510040510806
96780717;Escola Concepción Arenal;87.31030473260421
105376524;Escola Santa Maria dels Apòstols;73.77168331876425
105828474;Centre d'Estudis Montseny-Poblenou;393.67711398597174
104347304;Col·legi Sant Gabriel;78.5150406669232
104342534;Escola Santa Maria dels Apòstols;149.33631344555948
105504943;Escola Oficial Idiomes Barcelona IV. La Pau;49.33109459814245
105631791;Escola Verns;156.15866937838712
106000845;Centre Educatiu Sagrat Cor Besòs;86.59047597329644
106024100;Centre Educatiu Sagrat Cor Besòs;287.501584771565
102562431;Escola Concepción Arenal;100.63416997544431
105092828;Institut Rambla Prim;107.21590258961496
105358287;Col·legi Educació Especial Concha Espina;175.1484243378333
100450972;Escola Concepción Arenal;237.98892363650242
105980051;Escola Concepción Arenal;86.8602454780458
105882842;Escola Brasil;209.40163627249234
105372211;Centre Educatiu Sagrat Cor Besòs;111.90547046695721
105924896;Escola Bac de Roda;317.2020476890931
100320357;Escola Cascavell;83.93202658783515
104599408;Centre Educatiu Sagrat Cor Besòs;181.94217930211715
101940415;Centre Educatiu Sagrat Cor Besòs;110.56736786376337
102977749;El Petit Santa Maria;87.67054836272028
104611441;Escola Cascavell;192.5620848736914
104394583;Col·legi Sant Gabriel;139.17899174688344
103417145;Institut Escola La Mina;164.2064374131266
105440166;Centre Educatiu Sagrat Cor Besòs;244.08399079586982
102291111;Escola Cascavell;41.427498657008414
104607460;Institut Rambla Prim;91.65126130210218
104609901;Escola Concepción Arenal;69.06948139067201
101938609;Escola Eduard Marquina;128.80906034102784
102818147;Escola Concepción Arenal;57.72292973228254
100454819;Escola Cascavell;82.6339559680502
105509289;Escola Santa Maria dels Apòstols;114.84905866893713
104912939;Escola Joaquim Ruyra;311.50375941668494
105573815;Escola L'Arc de Sant Martí;215.66252906390733
104622580;Escola Eduard Marquina;65.4455136001957
102291110;Col·legi Sant Gabriel;100.78901499441703
103023400;Escola L'Arc de Sant Martí;199.47317085329658
105658655;Escola Eduard Marquina;141.86544886740018
103422520;Institut Joan Fuster;253.44254371621534
99644052;Escola Antoni Balmanya;126.57058300908957
104764512;Escola Cascavell;100.6357717323475
99621211;Escola Octavio Paz;350.93133773931544
102549578;Escola Eduard Marquina;52.6882175897088
104347348;Escola Cascavell;101.29811830144202
105628990;Escola Eduard Marquina;155.1119120471398
105380400;Escola Cascavell;100.84453853627225
104074547;Escola Concepción Arenal;78.99548186870022
104632373;Centre d'Estudis Montseny-Poblenou;116.60717961440099
104632215;Col·legi Sant Gabriel;114.61155207898024
101936129;Escola Cascavell;204.28609282447363
102121893;Centre d'Estudis Montseny-Poblenou;360.4137769489886
105526979;Institut Rambla Prim;196.78946358797182
100620261;Col·legi Educació Especial Concha Espina;171.312123588529
103317789;Centre Escolar San Francisco;71.44043676847615
104641432;Centre Educatiu Sagrat Cor Besòs;138.88745087254063
105501395;El Petit Santa Maria;282.022151227829
2034033;El Petit Santa Maria;254.33613618018714
89759559;Escola Eduard Marquina;71.20729840333236
104825716;Institut Barri Besòs;152.39009062799911
105051769;Escola Joaquim Ruyra;191.92811540360574
105644906;El Petit Santa Maria;116.8778564492347
105778485;Escola La Palmera;150.5776314169343
105051882;Institut Rambla Prim;144.0604907466412
105123796;Escola Concepción Arenal;153.3727877562102
105828406;Institut Barri Besòs;178.344518637208
101601210;Escola Oficial Idiomes Barcelona IV. La Pau;193.22465153395203
104280554;Institut Rambla Prim;195.74313948805218
105564640;Col·legi Educació Especial Concha Espina;158.38163735768413
105911038;Centre Educatiu Sagrat Cor Besòs;84.66390758411674
104071801;Escola Concepción Arenal;200.43193403581787
102121887;Col·legi Sant Gabriel;161.15754745747503
105313358;Institut Rambla Prim;206.6343053754604
104643761;El Petit Santa Maria;125.98722086158811
105913166;Centre d'Estudis Montseny-Poblenou;189.8554922318038
105358618;Institut Rambla Prim;184.4356907072014
105828354;Col·legi d'Educació Infantil i Primaria Fluvià;267.11521284264364
104645128;El Petit Santa Maria;95.44664989711801
102123714;Col·legi Sant Gabriel;165.1379889964448
99742466;El Petit Santa Maria;195.76889329987924
103943423;Institut Rambla Prim;37.38585741039007
106016570;Institut Rambla Prim;143.97540747551554
105658598;Institut Rambla Prim;184.59804821175075
105461612;Institut Rambla Prim;153.67505153453857
105845409;Institut Barri Besòs;237.5045379823002
105658678;Escola Santa Maria dels Apòstols;112.3641058490461
104913061;Escola Els Horts;73.59671491542261
104815632;Escola Antoni Balmanya;346.093222559866
99784886;Escola Octavio Paz;337.6392081280743
105828832;Institut Escola La Mina;217.21028663974266
105561488;Centre Educatiu Sagrat Cor Besòs;202.31639390714608
105963426;Institut Rambla Prim;61.26046359759121
105801259;Vedruna Immaculada Barcelona;84.57605243144529
105157492;Escola Concepción Arenal;110.05807761545809
104949580;Escola Antoni Balmanya;224.7809733969012
104949595;Escola Miralletes;56.04097793484102
104089554;Escola Brasil;301.55368001434897
105253624;Institut Joan d'Àustria;50.37772339271623
105929452;Institut Maria Espinalt;137.14564813924412
105052162;Les Mans;164.390015406123
105052236;Les Mans;196.27841262361477
104649657;Institut Maria Espinalt;334.00027846006356
105048595;Escola Prim;72.85813395585001
103915533;Institut Rambla Prim;138.22794686422492
103987067;Escola Els Horts;367.66046077136303
105504938;Institut Front Marítim;147.03808306414265
104650402;Centre d'Estudis Montseny-Poblenou;102.60294760162178
101935972;Centre d'Estudis Montseny-Poblenou;356.44657542348494
105763694;Institut Rambla Prim;224.75164607065085
99080605;Escola Santa Maria dels Apòstols;107.88819181984553
104842715;Institut Rambla Prim;115.83900915904411
104826031;Col·legi Educació Especial Concha Espina;185.96664868457117
