properties.name;properties.route_ref;latitude;longitude
Bonaventura Calopa - Baixada P. Russinyol;L74 SB1 SB3 E79;2.0462272;41.3423377
Bonaventura Calopa - Av. Maria Girona;L74 SB1 SB3 X79;2.0471132;41.3462475
Av. Baix Llobregat - Museu de les Aigües;E79;2.0625942;41.3553967
Segons Jocs Mediterranis - Lleida;E80;2.1549145;41.3710305
Can Tries;E81;1.9908782;41.3132206
Escola Marcel·lí Moragas;L80 L81 E81;1.9934609;41.312347
Casal de la Gent Gran de Can Tintorer;GA1 L80 L82 L85 X80 GA2 902a 902b 902c N14;1.9946558;41.3107039
Plaça Amadeu Vives;GA1 L80 L82 L85 X80 GA2 902a 902b 902c N14;1.9977391;41.3110102
Piscina Municipal de Can Tintorer;GA1 L80 L82 L85 X80 GA2 902a 902b 902c N14;2.0020582;41.3101731
Plaça Catalunya;GA1 L80 L82 L85 X80 GA2 902a 902b 902c N14;2.0016549;41.3087985
Plaça Font Groga;L80 L82 L85 X80 902a 902b 902c N14;1.9987719;41.3076709
Sant Lluís - Francesc Macià;L80 L82 L85 X80 902a 902b 902c N14;1.994271;41.3063937
Can Ribes;L80 L81 L82 L85 E81 N14;1.9966535;41.3021814
Parc del Calamot;GA1 L80 X80 GA2 N14;1.999409;41.299954
Les Panes;GA1 L80 L96 L97 L99 X80 X83 M5 GA2 N16 N19;2.0042221;41.2993053
Rambla - Estació;GA1 L80 L96 L97 L99 X80 X83 M5 GA2 N16 N19 902a 902b 902c;2.0093487;41.3043949
Av. Generalitat - Roca;L80 L96 L97 L99 X80 X83 M5 N16 N19 902a;2.0135931;41.3086143
Polígon del Centre;X80 X83;2.0168794;41.3114245
Polígon del Centre;X80 X83;2.016979;41.3114668
Polígon del Centre;L82 L83 X80 X83;2.0169834;41.3113112
Polígon del Centre;L82 L83 X80 X83;2.0169016;41.3113018
Hospital de Viladecans;L80 L96 L97 L99 M5 X80 X83 N16 N19 902a;2.0162895;41.3113115
Av. Generalitat - Roca;L80 L96 L97 L99 M5 X80 X83 N16 N19 902a;2.0135627;41.308584
Rambla - Estació;GA1 L80 L96 L97 L99 M5 E98 X80 X83 GA2 N16 N19 902a 902b 902c;2.0089013;41.3039485
Les Panes;GA1 L80 L96 L97 L99 M5 X80 X83 GA2 N16 N19;2.0042773;41.2993593
Parc del Calamot;GA1 L80 X80 GA2 N14;1.9994465;41.2998277
Can Ribes;L80 L81 L82 L85 E81 N14;1.9968024;41.3019727
Pavelló Jacme March;L80 L82 L85 X80 N14;1.9972104;41.303035
Ajuntament;L80 L82 L85 X80 N14;2.0002436;41.3037359
Plaça Font Groga;GA1 L80 L82 L85 X80 GA2 N14;1.9989536;41.3078405
Av. d'Eramprunyà;GA1 L80 L82 L85 X80 GA2 N14;1.9955606;41.3097147
Escola Marcel·lí Moragas;L80 L81 E81;1.9936547;41.3123218
Segons Jocs Mediterranis - Lleida;E86;2.1551587;41.3711239
Parc de Can Palmer;E86;2.0082339;41.3105708
Comerç;L86 L87 VB2 E86;2.0064361;41.311386
Av. Can Batllori;L86 L87 E86 N14;2.0080063;41.3133886
Av. Central de l'Alba-rosa - Pg. Tamariu;L86 L87 VB2 E86 N14;2.0046018;41.3151542
Av. Central de l'Alba-rosa - Pg. Falguera;L86 VB2 E86;2.0033003;41.3161945
Av. Central de l'Alba-rosa - Llessamí;L86 VB2 E86;2.0020963;41.3171547
Gardènies - Nards;L86 VB2 E86;2.0034008;41.3195694
Escola Montserratina;L86 L87 E86 N14;2.0075485;41.3198819
Mercat de la Constitució;L86 L87 E86 N14;2.0095281;41.3214563
Can Ginestar;L86 L87 E86 N14;2.0106961;41.3230463
Ctra. Sant Climent - Av. Roureda;L86 L87 L88 E86 N14;2.0132286;41.324842
Ctra. Sant Climent - Av. Molí;L86 L87 L88 E86 N14;2.0156467;41.3225298
Institut Torre Roja;L86 L87 L88 E86 N14;2.0174308;41.3228646
Parc de la Torre-roja;L86 L88 VB1 VB2 VB4 E86 N14;2.0205067;41.3199529
Av. Francesc Macià - Ctra. Barcelona;L86 L88 VB1 VB2 VB4 E86 N14;2.0219133;41.3179764
Mare de Déu de Núria - Marina;L97 X86 X84 N16;2.0353379;41.3224538
Mare de Déu de Núria - Marina;L97 X86 X84 N16;2.0356449;41.3220408
Sant Climent - de les Sitges;;2.0204273;41.316841
Av. Francesc Macià - Ctra. Barcelona;L86 L88 VB1 VB2 VB4 E86 N14;2.021576;41.3181198
Av. Francesc Macià - Santa Teresa;L86 L88 VB1 VB2 VB4 E86 N14;2.0199025;41.3195113
Escola Àngela Roca;L86 L87 L88 E86 N14;2.0173803;41.3208713
Ctra. Sant Climent - Av. Molí;L86 L87 L88 E86 N14;2.0156181;41.3225578
Ctra. Sant Climent - Av. Roureda;L86 L87 L88 E86 N14;2.0134482;41.3246383
Can Ginestar;L86 L87 E86 N14;2.0111054;41.3233684
Mercat de la Constitució;;2.0095545;41.321345
Escola Montserratina;L86 L87 E86 N14;2.007792;41.3199471
Poliesportiu Montserratina;L86 L87 VB1 E86 N14;2.006091;41.3185731
Orquídies;L86 L87 VB1 E86 N14;2.0039094;41.3162673
Casal de l'Alba-rosa;L86 L87 E86 N14;2.0032309;41.3153325
Av. Can Batllori;L86 L87 E86 N14;2.0079847;41.3137086
Dr. Fleming - La Muntanyeta;CF2 E95 L95;1.9727975;41.2801383
Santiago Rusiñol;CF1 L95 L96 L97 E95 N14 N16;1.9761161;41.2812173
Biblioteca Fernàndez Jurado;L95 L96 L97 E95 E97 N14 N16;1.9784821;41.2825774
CAP El Castell;L95 L96 L97 E95 E97 N14 N16;1.9804559;41.2843251
Agustina d'Aragó - García Lorca;CF2 L95 L96 L97 E95 E97 N14;1.9800291;41.2878906
Agustina d'Aragó - Ramón y Cajal;L95 L96 L97 E95 E97 N14;1.9820048;41.2891786
Els Canyars;L95 L96 L97 E95 E97 N14;1.983808;41.2891386
Parc dels Xiprers;L95 L96 L97 E95 E97 N14;1.9862296;41.2870869
Pl. Colom - Narcís Monturiol;L95 L99 E95 M5 E97 N16 N19;1.9855568;41.2850992
Canal Olímpic - Campus PMT;L95 E95;1.9905645;41.2759674
Antic Camí Ral de València;CF1 L99 E95 N16 N19;1.986737;41.2808504
Sepúlveda - Rocafort;13 55 91 H16 L95 E95;2.1546688;41.377321
Sepúlveda - Viladomat;L95 X95 N14 N16 N20;2.1568928;41.3789957
Pl. Colom - Narcís Monturiol;L95 L99 E95 M5 E97 N16 N19;1.9853534;41.2849385
Parc dels Xiprers;L95 L96 L97 E95 E97 N14;1.9855994;41.2876071
Els Canyars;L95 L96 L97 E95 E97 N14;1.9841303;41.2888585
Antonio Machado - Narcís Monturiol;L95 L96 L97 E95 E97 N14;1.9828339;41.2887093
Dr. Marañón - Agustina d'Aragó;L95 L96 L97 E95 E97 N14;1.9801417;41.2876582
CAP El Castell;L95 L96 L97 E95 E97 CF2 N14;1.9805114;41.2851997
Biblioteca Fernàndez Jurado;L95 L96 L97 E95 E97 CF2 N14;1.9790023;41.2829896
Av. Diagonal - Palau Reial de Pedralbes;L97 X97 X83 X84 N12;2.1176825;41.3858858
Gran Via Carles III - Av. Diagonal;X83 X84 X97;2.1283182;41.3899066
Av. Generalitat - Pi i Margall;L80 L82 L85 L96 L97 L99 M5 902a N16 N19;2.019273;41.3142429
Hospital de Viladecans;L80 L96 L97 L99 X80 X83 M5 N16 N19;2.0163477;41.3113706
Av. Generalitat - Pi i Margall;L80 L82 L85 L96 L97 L99 E98 M5 N16 N19 902a;2.0190492;41.3140141
Pl. Joan Miró - Centre Comercial;M12;2.0886896;41.3538529
Arístides Maillol - Trav. de les Corts;M12 V1;2.120943;41.3784995
Riera Blanca - Regent Mendieta;M12 V1;2.1217055;41.3762747
Creu Roja - Collblanc;LH1;2.1159557;41.3755177
Creu Roja - Pujós;LH1;2.1163666;41.3727514
Metro Torrassa;L16 M12 N2;2.1165928;41.3690873
Centre Cultural Tecla Sala;M12 L16;2.1167313;41.3675466
Piscines Municipals de l'Hospitalet;M12 L16;2.1165264;41.3659738
Blocs Ciutat Comtal;M12 L52 L82 L85 N13;2.1126579;41.3635962
Parc de la Serp - FGC Sant Josep;M12 L52 L82 N13;2.1090243;41.3625058
La Farga;M12 L52 L82 N13;2.1066726;41.3612703
Metro/FGC Av. Carrilet;L20 L52 L82 LH2 M12 N13 N15;2.1023931;41.3576792
Francesc Moragas - Av. Carrilet;L20 LH2 M12 N15;2.0981582;41.3567378
Francesc Moragas - Josep Prats;L20 LH2 M12 N15;2.0970283;41.3582612
Ctra. de l'Hospitalet - Ptge. Campsa;M12;2.0954896;41.3590043
Ctra. de l'Hospitalet - Energia;M12 L52 L82 N13;2.0938645;41.3585937
Ctra. de l'Hospitalet - Torrent Vidrier;M12 L52 L82 N13;2.0905495;41.357716
Ctra. de l'Hospitalet - Av. Pablo Picasso;M12 L52 L82 N13;2.0865473;41.3565331
Ctra. de l'Hospitalet - Rbla. Solanes;M12 L52 L82 N13;2.0900044;41.3576167
Ctra. de l'Hospitalet - Joan N. Garcia Nieto;M12 L52 L82 N13;2.0927038;41.3582668
Parc de la Remunta;L52 L82 M12 N13;2.0956447;41.3592907
Col·legi Tecla Sala;L20 L52 L82 M12 LH2 N13 N15;2.098399;41.3601585
Barcelona - Rbla. Just Oliveras;L52 L82 LH2 M12 N13;2.1020392;41.3608528
Enric Prat de la Riba - Estrella;L52 L82 M12 N13;2.1080993;41.3621265
Sant Pius X;M12 L16;2.1148205;41.363265
Centre Cultural Tecla Sala;M12 L16;2.1167729;41.3669581
Metro Torrassa;M12 L16;2.1166258;41.3686919
Mas - Llançà;LH2 M12 N2;2.1182953;41.3704211
Rafael Campalans - Mas;LH1 M12 N2;2.1218831;41.3730898
Mercat Collblanc;LH1 M12 N2;2.1207656;41.3752309
Estadi del Futbol Club Barcelona;;2.1251218;41.3804068
Carles III - Mejía Lequerica;V3 V5 59 70 175 M12;2.1273173;41.3843055
Carles III - Maria Cristina;V3 V5 70 175 M12;2.1270689;41.3876592
Flos i Calcat - l'Illa;M14;2.1310748;41.3906084
Pl. d'Amalvígia;79 L20 M14 N15;2.1087275;41.3524309
Trav. Industrial - Av. Pau Casals;M14 N15;2.1079179;41.3537427
Trav. Industrial - Av. Fabregada;M14 LH1;2.1096627;41.3550449
Av. Fabregada - Ctra. del Mig;M14 LH2 L21;2.1091944;41.3572089
Av. Fabregada - Av. Carrilet;M14 LH2 L21 N2;2.1068329;41.3603864
La Farga;M14 LH2;2.105721;41.3622308
La Farga;M14 LH2;2.1056546;41.3622375
Parc de les Planes;M14 LH2 N2;2.1037989;41.3664521
Av. Isabel la Catòlica - Av. Electricitat;LH2 M14 N2;2.1032893;41.368619
Parc de Bombers;M14 L16;2.1059569;41.3705054
Pl. Mare de Déu del Pilar;M14 L16;2.1055328;41.3725642
Metro Pubilla Cases;M14 L16;2.1072224;41.3738266
Torre Melina - Albert Bastardas;M14;2.108121;41.3815356
Zona Universitària - Escola T S d'Enginyeria;7 67 175 M14 N12;2.1156;41.3851033
Av. Diagonal - Torre Melina;M14;2.1106157;41.3838378
Albert Bastardas - Torre Melina;M14;2.1077529;41.3810358
General Batet - Av Manuel Azaña;M14;2.1088677;41.3788088
Av. Manuel Azaña - Av. de Xile;M14;2.1106965;41.3773798
Metro Pubilla Cases;M14;2.1082862;41.3742781
Pl. Mare de Déu del Pilar;M14 L16;2.1057878;41.3725373
Av. Masnou - Pedraforca;M14 L16 LH1;2.1059093;41.3705324
Av. Fabregada - Av. Carrilet;M14 L21;2.1067933;41.3604421
Av. Fabregada - Ctra. del Mig;M14 LH1 L21;2.1088702;41.3577701
Trav. Industrial - Ctra. Sant Roc;M14 LH2;2.109438;41.3547449
Escola La Marina;79 M14 L20 N15;2.1094234;41.3524702
Metro Bellvitge Rambla Marina;79 L20 M14 N15;2.1107396;41.3515118
Mercat de Bellvitge;M14;2.1109546;41.3507833
Can Graner;MB1 MB2;2.0275738;41.4127853
Plaça de la Pau;MB1;2.0253324;41.4107554
Plaça de la Pau;MB1;2.0253905;41.4107743
Cristòfor Colom;MB1;2.0248268;41.4102124
Cristòfor Colom;MB1;2.0247942;41.4101906
Estel - Sant Joan;MB1;2.0226757;41.4104316
Estel - Sant Joan;MB1;2.0226645;41.4104048
Joan Maragall;MB1 MB3;2.0240258;41.4081652
Pas soterrat Rodalies;MB1 MB3;2.0223986;41.4088354
Poliesportiu;MB1 MB3;2.0204116;41.4121705
Onze de Setembre;MB1 MB3;2.0208079;41.4127419
Onze de Setembre;MB1 MB3;2.0206909;41.4127541
Pl. Països Catalans;MB1 MB3;2.0185065;41.4148301
Verdaguer - Ca n'Ametller;MB1;2.0166112;41.4145806
Verdaguer - Ca n'Ametller;MB1;2.016595;41.4145578
Anselm Clavé;MB1;2.0147778;41.4166139
Anselm Clavé;MB1;2.0146759;41.4166084
CAP - Ambulatori;MB1;2.0134653;41.4184033
CAP - Ambulatori;MB1;2.0134872;41.4183569
Sínies;MB1;2.0115744;41.417741
Sínies;MB1;2.0116138;41.4176942
Rbla. de la Granja;MB1;2.0123261;41.4158339
Rbla. de la Granja;MB1;2.0123834;41.4158454
Plaça de la Llibertat;MB1;2.0144552;41.4127991
Plaça de la Llibertat;MB1;2.0144885;41.4128311
Plaça Palau;MB1;2.0164412;41.4121471
Plaça Palau;MB1;2.0164874;41.4121769
Parc Pont de la Cadena;MB1;2.0185475;41.4082146
Parc Pont de la Cadena;MB1;2.0185989;41.4082123
Canal de la Infanta;MB1;2.0214613;41.4073229
Canal de la Infanta;MB1;2.0215045;41.4073771
Av. Barcelona - Riera Bonet;MB1;2.0254435;41.4047389
Riera Bonet;MB1 MB2;2.0277119;41.4047489
Francesc Layret;MB2;2.0232924;41.4049066
Francesc Layret;MB2;2.0232322;41.4048854
Felip Canalias - Menéndez y Pelayo;MB2;2.0196828;41.4052162
Felip Canalias - Menéndez y Pelayo;MB2;2.0195862;41.4052184
Parc Pont de la Cadena;MB2;2.0186608;41.4077953
Parc Pont de la Cadena;MB2;2.0185768;41.4077885
Pg. del Terraplè - Miquel Tort;MB2;2.0164835;41.4105348
Pg. del Terraplè - Miquel Tort;MB2;2.0163891;41.410523
Foment;MB2;2.0158165;41.4112853
Foment;MB2;2.0157697;41.4112724
Plaça de la Llibertat;MB2;2.0145085;41.4127408
Plaça de la Llibertat;MB2;2.014453;41.4127359
Rbla. de la Granja;MB2;2.0123436;41.4158037
Rbla. de la Granja;MB2;2.0123;41.4157993
Sínies;MB2;2.0114597;41.4177016
Sínies;MB2;2.0114332;41.417731
CAP - Ambulatori;MB2;2.0133453;41.4183622
CAP - Ambulatori;MB2;2.0133103;41.4183918
Anselm Clavé;MB2;2.0147761;41.4166266
Anselm Clavé;MB2;2.0148615;41.4166373
Verdaguer - Ca n'Ametller;MB2;2.0161915;41.4145599
Verdaguer - Ca n'Ametller;MB2;2.0161697;41.4145929
Pl. Països Catalans;MB2 MB3;2.0182659;41.4147529
Federació Obrera;MB2;2.0192113;41.4150482
Federació Obrera;MB2;2.0192013;41.4150753
Ctra. de Vallvidrera - Av. de Collserola;MB2;2.0224631;41.4163279
Ctra. de Vallvidrera - Av. de Collserola;MB2;2.0224304;41.4163538
Ctra. de Vallvidrera - Antoni Gaudí;MB2;2.0226635;41.4164514
Ctra. de Vallvidrera - Antoni Gaudí;MB2;2.0227461;41.4164069
Verdaguer - Torras i Bages;MB2;2.0211599;41.4156566
Verdaguer - Torras i Bages;MB2;2.0211931;41.4156044
Puigcerdà - Onze de Setembre;MB2;2.0203104;41.4138738
Puigcerdà - Onze de Setembre;MB2;2.0202833;41.413898
Bonavista;MB2;2.0222078;41.4143669
Bonavista;MB2;2.0222008;41.4143993
Alzina - Pere Quart;MB2;2.0232694;41.4135411
Alzina - Pere Quart;MB2;2.0233537;41.4135562
Sta. Creu d'Olorda - Josep Carner;MB2;2.025168;41.4130926
Sta. Creu d'Olorda - Josep Carner;MB2;2.0251734;41.4130713
FGC La Floresta;MB3;2.0727076;41.4454979
Pl. del Centre;MB3;2.0662824;41.444533
Av. Montserrat c. Barranc del Llop 2 - Montsec;;2.0559564;41.4445891
c. Gerani;MB3;2.0514998;41.4406053
Av. Montserrat c. Barranc del Llop 1 - Magnòlia;MB3;2.0496368;41.4387846
Av. Montserrat c. Llunell;MB3;2.0480602;41.4372666
Collserola;MB3;2.0217243;41.4196317
Pl. Països Catalans;MB3;2.0182485;41.4145646
Narcís Monturiol;MB3;2.0179594;41.4173871
Narcís Monturiol;MB3;2.0178991;41.4173553
Rector Colom;MB3;2.0176076;41.4181903
Rector Colom;MB3;2.0174814;41.4181856
Cementiri - Tanatori;MB3;2.018501;41.4201745
Collserola;MB3;2.0217791;41.4195306
Collserola;MB3;2.0218472;41.4195436
Rotonda Vallvidrera;MB3;2.0227221;41.4169898
Rotonda Vallvidrera;MB3;2.0227662;41.417008
Esglèsia St. Bartomeu;MB3;2.0382732;41.4264579
Esglèsia St. Bartomeu;MB3;2.0382548;41.4264778
c. del Bosc - c. Canigó;MB3;2.0401004;41.4280631
c. del Bosc;MB3;2.0383844;41.4287078
Les Cases de Can Castellví;MB3;2.0445191;41.4357538
Les Cases de Can Castellví;MB3;2.0445007;41.4357989
Av. Montserrat c. Llunell;MB3;2.0480518;41.4372447
Av. Montserrat c. Llunell;MB3;2.0480268;41.4372537
Av. Montserrat c. Barranc del Llop 1 - Magnòlia;MB3;2.0496615;41.4388073
Av. Montserrat c. Barranc del Llop 1 - Magnòlia;MB3;2.0496474;41.4388141
c. Gerani;MB3;2.0515759;41.4406955
c. Gerani;MB3;2.0515096;41.4407068
Av. Montserrat c. Barranc del Llop 2;MB3;2.0554601;41.4441667
Av. Montserrat c. Barranc del Llop 2;MB3;2.0554172;41.4441778
Av. Montserrat c. Barranc del Llop 2 - Montsec;MB3;2.0560484;41.4445877
Av. Montserrat c. Barranc del Llop 2 - Montsec;MB3;2.0560303;41.4446394
Associació de Veïns Vallpineda;MB3;2.0584903;41.4447554
Associació de Veïns Vallpineda;MB3;2.0584994;41.4447751
Av. Montserrat / Dos Termes;MB3;2.0623073;41.4452521
Pl. del Centre;MB3;2.0661316;41.4446146
Pl. del Centre;MB3;2.0661467;41.4446303
Santa Anna - Font de Can Romagosa;L2 L4 CB1 CB2;1.9622213;41.39602
Santa Anna - Font de Can Romagosa;L2 L4 CB1 CB2;1.9622103;41.3960761
Riera - Santa Anna;L2 L4 CB1 CB2;1.9650221;41.3965041
Riera - Santa Anna;L2 L4 CB1 CB2;1.9649636;41.3965023
Av. Catalunya - Can Romegosa;L4 CB1;1.9692329;41.3974609
Dotze Octubre - Pont Riera Cervelló;L4 CB1;1.9874459;41.3995678
Dotze Octubre - Pont Riera Cervelló;L4 CB1;1.9874848;41.3995949
Dotze Octubre - Puig Castellar;L4 CB1;1.9890147;41.399291
Dotze Octubre - J. Mestres (sentit nucli urbà);L4 CB1;1.9898922;41.3981586
Dotze Octubre - J. Mestres (sentit nucli urbà);L4 CB1;1.9899363;41.3981273
Dotze Octubre - Del Pi;L4 CB1;1.9906659;41.3970297
Dotze Octubre - Del Pi;L4 CB1;1.9906963;41.3970572
Dotze Octubre - J. Mestres (sentit urbanització);L4 CB1;1.9898176;41.39811
Dotze Octubre - J. Mestres (sentit urbanització);L4 CB1;1.9897917;41.3981347
Dotze Octubre - Granja Garcia;L4 CB1;1.9890018;41.3991949
Dotze Octubre - Granja Garcia;L4 CB1;1.9890654;41.3991573
Dotze Octubre - N-340;L4 CB1;1.9875037;41.399532
Dotze Octubre - N-340;L4 CB1;1.9874552;41.399506
Llobregat - Segle XX;L4 CB1;1.983193;41.3970766
Llobregat - Segle XX;L4 CB1;1.9832443;41.3970599
Llobregat - Castor;L4 CB1;1.9823306;41.39508
Llobregat - Castor;L4 CB1;1.982355;41.3950416
Llobregat - Espanya;L4 CB1;1.9828153;41.3926182
Llobregat - Espanya;L4 CB1;1.9828325;41.3926392
Llobregat - Saturn;L4 CB1;1.9847216;41.3920718
Saturn - Ptge. Catalunya;L4 CB1;1.9832915;41.3915036
Electricitat - Riera Santa Maria;L4 CB1;1.9799462;41.3931493
Riera de Santa Maria - Segle XX;L4 CB1;1.9801555;41.3955909
Riera de Santa Maria - Segle XX;L4 CB1;1.9801725;41.3955706
Prullans - Torre Vileta;L4 CB1;1.9783616;41.3966254
Prullans - Torre Vileta;L4 CB1;1.9784159;41.3966084
Prullans;L4 CB1;1.9759351;41.3938567
Prullans;L4 CB1;1.9760035;41.3938441
Esports - Muntanya;L4 CB1;1.9722134;41.3924569
Esports - Muntanya;L4 CB1;1.9722278;41.392493
Esports - Vall;L4 CB1;1.9752444;41.3922473
Esports - Vall;L4 CB1;1.9752399;41.3922773
Pantà - Pi;L4 CB1;1.9745458;41.3899121
Pantà - Pi;L4 CB1;1.9745904;41.3899024
Esports - Pantà;L4;1.9751743;41.3922469
Pl. de Can Guitart Vell;L4 CB1;1.9709226;41.3925112
Font - Ordal;L4 CB1;1.968596;41.3923144
Camp Municipal d'Esports;L4 CB1;1.9685591;41.3940224
Barcelona - Cervol;L4 CB1;1.9713183;41.3958762
Barcelona - Cervol;L4 CB1;1.9712897;41.395889
Barcelona - Pont;L4 CB1;1.9737175;41.3968173
Barcelona - Pont;L4 CB1;1.9737064;41.3968461
Avinguda Catalunya - Anselm Clavé;L4;1.9615132;41.3965608
Llobregat - Dotze d'Octubre;;1.9860305;41.3995619
Av. Paral·lel - Pl. Espanya;L72;2.1520937;41.3748605
J. Morales Garrido - H. G. Parc S. Joan de D.;L72;2.0307938;41.3539687
Rda. Sant Ramon - Abat Escarré;L72;2.0294071;41.344341
Rda. Sant Ramon - Abat Escarré;L72;2.0294716;41.3443658
Rda. Sant Ramon - Parc de la Muntanyeta;L72;2.030231;41.3421469
Rda. Sant Ramon - Parc de la Muntanyeta;L72;2.0302914;41.3421486
Av. General Prim - Rda. Sant Ramon;L72 L78;2.0349827;41.3370402
Rda. Sant Ramon - Av. Onze de Setembre;L72 L78 N13;2.0368564;41.3367638
Rda. Sant Ramon - Mn. Antoni Solanas;L72 L78 L96 N13 SB1;2.0405243;41.3349699
Rda. Sant Ramon - Ctra. Sta. Creu de Calafell;L72 L78 L96 N13;2.0426822;41.3333884
Riera Roja - Astúries;L72 L78 L82 L85;2.0446571;41.3311912
Av. Marina - Riera Roja;L72 L78;2.0463986;41.3297524
Av. Marina - Salines;L72 L78;2.0492639;41.3312483
Av. Marina - Ctra. del Prat;L72 L78;2.0515913;41.3339579
Ctra. del Prat - Km. 3;L70 L72 L77 L78 L81 L86;2.0718085;41.3319414
Autovia Castelldefels - Centre Comercial;L70 L72 L78 L80 L86 L94 L95;2.0909336;41.3339651
Hospital Oncològic;46 65 L70 L72 L80 L86 L94 L95 N16 N17 N18 N20 902a;2.1101919;41.3461139
Diagonal - Roc Boronat;V25 7 N7;2.1910936;41.4044882
Diagonal - Ciutat de Granada;V25 X1 7 N7;2.1911631;41.404215
Glòries - Meridiana;7 H12 V23 V25 192 N2 N7;2.1872299;41.4048691
Diagonal - Rambla del Poblenou;7 N7;2.1948346;41.4054208
Pl. Europa - Fira;46 65 L70 L72 L80 L94 L95 H12 N15 N16 N17 N18 902a;2.1263231;41.3574253
Av. Granvia - Hospital de Bellvitge;46 65 L10 L70 L72 L80 L86 L94 L95 X95 L22 L20 N16 N17 N18 N20 902a;2.1064574;41.3427273
Autovia Castelldefels - Major;L70 L72 L78 L80 L86 L94 L95;2.0927567;41.3341281
Ctra. Ca l'Alaio - Estació Rodalies;L70 L72 L78 L86;2.0851005;41.3304185
Ctra. del Prat - Km 2.5;L70 L72 L77 L78 L86;2.0745353;41.331501
Av. Marina - Cabasses;L72 L78;2.0517726;41.3338435
Av. Marina - Riera Roja;L72 L78;2.0467953;41.3297369
Riera Roja - Andorra;L72 L78 L82 L85;2.0445893;41.3311072
Rda. Sant Ramon - Barcelona;L72 L78 L96;2.0423083;41.3334901
Rda. Sant Ramon - Dr. Ignasi Barraquer;L72 L78 L96 SB1;2.0408507;41.3345864
Av. General Prim - Galícia;L72;2.0340908;41.3370892
Av. General Prim - Galícia;L72;2.0340898;41.3370314
Av. General Prim - Av. Aragó;L72 SB1;2.0307209;41.3375325
Rda. Sant Ramon - Sant Boi Parc;L72;2.0299955;41.3416348
Rda. Sant Ramon - Miquel;L72;2.0292663;41.3443848
Rda. Sant Ramon - Miquel;L72;2.0291917;41.3443709
Av. Paral·lel - Pl. Espanya;L86;2.151774;41.3748614
Ctra. Ca l'Alaio - Estació Rodalies;L80 L94 L95;2.0862074;41.3307915
Mas Blau;L77 L80 L94 L95 PR1;2.0687639;41.3138123
Ctra. a Viladecans (B204) - Mercat de les Flors;L80 L87 L99;2.0581182;41.3054428
Ctra. a Viladecans - Cruilla a Barcelona;L80 L87 L99 N16;2.0526247;41.3039326
Ctra. Vila - Centre Comercial;L80 L87 L99 N16;2.0264052;41.3085659
Ctra. de la Vila - Av. Segle XXI;L80 L88 VB1 VB2 VB4 L99 N19;2.0235131;41.3114359
Plaça Saint Herblain;L80 L88 L99 VB4 N19;2.0216891;41.3141723
Plaça Saint Herblain;L80 L88 L99 VB4 N19;2.0214466;41.3144828
Ctra. Vila - Av. Segle XXI;L80 L99 VB4 N19;2.024098;41.3112079
Ctra. Vila - Centre Comercial;L80 L99 VB4 N16;2.0265305;41.3085539
Ctra. Viladecans - Ctra. Vila;L80 L99 N19;2.0355391;41.299708
Camí del Mar - Parc Agrari;L80 L99 N19;2.0453376;41.3020172
Ctra. a Viladecans (B204) - Cruïlla a Barcelona;L80 L87 L99 N16;2.0527414;41.3039724
Camí antic a València - Autovia de Castelldefels;L80 L87 L99 N16;2.0580278;41.3054256
Urgències Hospital de Bellvitge;L21 L22;2.1041166;41.3466584
Urgències Hospital de Bellvitge;L21 L22;2.1041483;41.3465779
Hospital Moisès Broggi;L20;2.0715799;41.3740125
Hospital Moisès Broggi;L20;2.0716361;41.3739779
Jaume Ventura i Tort - Rbla. Marina;L20 LH2 N15;2.1095942;41.3462265
Parc de Bellvitge;79 L20 L21 LH1 N15;2.1113011;41.349937
Metro Bellvitge Rambla Marina;79 110 L20 N15;2.1102249;41.3517002
Rbla Marina - Ctra del Mig;79 L10 N15;2.1054134;41.3540342
Rbla Marina - Ctra del Mig;79 L10 N15;2.1053689;41.3540225
Institut Mercè Rodoreda;79 L20 N15;2.1039324;41.3561242
La Farga;LH2;2.1050606;41.3615984
Estació Rodalies;L85 L21;2.1009726;41.3636316
Av. Josep Tarradellas - Sant Joan;L85 L21;2.0967293;41.3626791
Parc de Can Buxeres;L20 L21 L85 N15;2.0933251;41.3642711
Metro Can Boixeres;L20 L21 L85 N15;2.0898796;41.3656134
Miralta - Via Enllaç;L20 L21 L85 N15;2.0881776;41.3656343
